#         phi         beta*phi         <Nv>_phi        <delNv^2>             dydx
      9.80800000      3.93210444             NaN             NaN             NaN
      9.80900000      3.93250535             NaN             NaN             NaN
      9.81000000      3.93290625             NaN             NaN             NaN
      9.81100000      3.93330716             NaN             NaN             NaN
      9.81200000      3.93370807             NaN             NaN             NaN
      9.81300000      3.93410898             NaN             NaN             NaN
      9.81400000      3.93450989             NaN             NaN             NaN
      9.81500000      3.93491079             NaN             NaN             NaN
      9.81600000      3.93531170             NaN             NaN             NaN
      9.81700000      3.93571261             NaN             NaN             NaN
      9.81800000      3.93611352             NaN             NaN             NaN
      9.81900000      3.93651443             NaN             NaN             NaN
      9.82000000      3.93691533             NaN             NaN             NaN
      9.82100000      3.93731624             NaN             NaN             NaN
      9.82200000      3.93771715             NaN             NaN             NaN
      9.82300000      3.93811806             NaN             NaN             NaN
      9.82400000      3.93851897             NaN             NaN             NaN
      9.82500000      3.93891987             NaN             NaN             NaN
      9.82600000      3.93932078             NaN             NaN             NaN
      9.82700000      3.93972169             NaN             NaN             NaN
      9.82800000      3.94012260             NaN             NaN             NaN
      9.82900000      3.94052350             NaN             NaN             NaN
      9.83000000      3.94092441             NaN             NaN             NaN
      9.83100000      3.94132532             NaN             NaN             NaN
      9.83200000      3.94172623             NaN             NaN             NaN
      9.83300000      3.94212714             NaN             NaN             NaN
      9.83400000      3.94252804             NaN             NaN             NaN
      9.83500000      3.94292895             NaN             NaN             NaN
      9.83600000      3.94332986             NaN             NaN             NaN
      9.83700000      3.94373077             NaN             NaN             NaN
      9.83800000      3.94413168             NaN             NaN             NaN
      9.83900000      3.94453258             NaN             NaN             NaN
      9.84000000      3.94493349             NaN             NaN             NaN
      9.84100000      3.94533440             NaN             NaN             NaN
      9.84200000      3.94573531             NaN             NaN             NaN
      9.84300000      3.94613621             NaN             NaN             NaN
      9.84400000      3.94653712             NaN             NaN             NaN
      9.84500000      3.94693803             NaN             NaN             NaN
      9.84600000      3.94733894             NaN             NaN             NaN
      9.84700000      3.94773985             NaN             NaN             NaN
      9.84800000      3.94814075             NaN             NaN             NaN
      9.84900000      3.94854166             NaN             NaN             NaN
      9.85000000      3.94894257             NaN             NaN             NaN
      9.85100000      3.94934348             NaN             NaN             NaN
      9.85200000      3.94974439             NaN             NaN             NaN
      9.85300000      3.95014529             NaN             NaN             NaN
      9.85400000      3.95054620             NaN             NaN             NaN
      9.85500000      3.95094711             NaN             NaN             NaN
      9.85600000      3.95134802             NaN             NaN             NaN
      9.85700000      3.95174893             NaN             NaN             NaN
      9.85800000      3.95214983             NaN             NaN             NaN
      9.85900000      3.95255074             NaN             NaN             NaN
      9.86000000      3.95295165             NaN             NaN             NaN
      9.86100000      3.95335256             NaN             NaN             NaN
      9.86200000      3.95375346             NaN             NaN             NaN
      9.86300000      3.95415437             NaN             NaN             NaN
      9.86400000      3.95455528             NaN             NaN             NaN
      9.86500000      3.95495619             NaN             NaN             NaN
      9.86600000      3.95535710             NaN             NaN             NaN
      9.86700000      3.95575800             NaN             NaN             NaN
      9.86800000      3.95615891             NaN             NaN             NaN
      9.86900000      3.95655982             NaN             NaN             NaN
      9.87000000      3.95696073             NaN             NaN             NaN
      9.87100000      3.95736164             NaN             NaN             NaN
      9.87200000      3.95776254             NaN             NaN             NaN
      9.87300000      3.95816345             NaN             NaN             NaN
      9.87400000      3.95856436             NaN             NaN             NaN
      9.87500000      3.95896527             NaN             NaN             NaN
      9.87600000      3.95936617             NaN             NaN             NaN
      9.87700000      3.95976708             NaN             NaN             NaN
      9.87800000      3.96016799             NaN             NaN             NaN
      9.87900000      3.96056890             NaN             NaN             NaN
      9.88000000      3.96096981             NaN             NaN             NaN
      9.88100000      3.96137071             NaN             NaN             NaN
      9.88200000      3.96177162             NaN             NaN             NaN
      9.88300000      3.96217253             NaN             NaN             NaN
      9.88400000      3.96257344             NaN             NaN             NaN
      9.88500000      3.96297435             NaN             NaN             NaN
      9.88600000      3.96337525             NaN             NaN             NaN
      9.88700000      3.96377616             NaN             NaN             NaN
      9.88800000      3.96417707             NaN             NaN             NaN
      9.88900000      3.96457798             NaN             NaN             NaN
      9.89000000      3.96497889             NaN             NaN             NaN
      9.89100000      3.96537979             NaN             NaN             NaN
      9.89200000      3.96578070             NaN             NaN             NaN
      9.89300000      3.96618161             NaN             NaN             NaN
      9.89400000      3.96658252             NaN             NaN             NaN
      9.89500000      3.96698342             NaN             NaN             NaN
      9.89600000      3.96738433             NaN             NaN             NaN
      9.89700000      3.96778524             NaN             NaN             NaN
      9.89800000      3.96818615             NaN             NaN             NaN
      9.89900000      3.96858706             NaN             NaN             NaN
      9.90000000      3.96898796             NaN             NaN             NaN
      9.90100000      3.96938887             NaN             NaN             NaN
      9.90200000      3.96978978             NaN             NaN             NaN
      9.90300000      3.97019069             NaN             NaN             NaN
      9.90400000      3.97059160             NaN             NaN             NaN
      9.90500000      3.97099250             NaN             NaN             NaN
      9.90600000      3.97139341             NaN             NaN             NaN
      9.90700000      3.97179432             NaN             NaN             NaN
      9.90800000      3.97219523             NaN             NaN             NaN
      9.90900000      3.97259613             NaN             NaN             NaN
      9.91000000      3.97299704             NaN             NaN             NaN
      9.91100000      3.97339795             NaN             NaN             NaN
      9.91200000      3.97379886             NaN             NaN             NaN
      9.91300000      3.97419977             NaN             NaN             NaN
      9.91400000      3.97460067             NaN             NaN             NaN
      9.91500000      3.97500158             NaN             NaN             NaN
      9.91600000      3.97540249             NaN             NaN             NaN
      9.91700000      3.97580340             NaN             NaN             NaN
      9.91800000      3.97620431             NaN             NaN             NaN
      9.91900000      3.97660521             NaN             NaN             NaN
      9.92000000      3.97700612             NaN             NaN             NaN
      9.92100000      3.97740703             NaN             NaN             NaN
      9.92200000      3.97780794             NaN             NaN             NaN
      9.92300000      3.97820884             NaN             NaN             NaN
      9.92400000      3.97860975             NaN             NaN             NaN
      9.92500000      3.97901066             NaN             NaN             NaN
      9.92600000      3.97941157             NaN             NaN             NaN
      9.92700000      3.97981248             NaN             NaN             NaN
      9.92800000      3.98021338             NaN             NaN             NaN
      9.92900000      3.98061429             NaN             NaN             NaN
      9.93000000      3.98101520             NaN             NaN             NaN
      9.93100000      3.98141611             NaN             NaN             NaN
      9.93200000      3.98181702             NaN             NaN             NaN
      9.93300000      3.98221792             NaN             NaN             NaN
      9.93400000      3.98261883             NaN             NaN             NaN
      9.93500000      3.98301974             NaN             NaN             NaN
      9.93600000      3.98342065             NaN             NaN             NaN
      9.93700000      3.98382156             NaN             NaN             NaN
      9.93800000      3.98422246             NaN             NaN             NaN
      9.93900000      3.98462337             NaN             NaN             NaN
      9.94000000      3.98502428             NaN             NaN             NaN
      9.94100000      3.98542519             NaN             NaN             NaN
      9.94200000      3.98582609             NaN             NaN             NaN
      9.94300000      3.98622700             NaN             NaN             NaN
      9.94400000      3.98662791             NaN             NaN             NaN
      9.94500000      3.98702882             NaN             NaN             NaN
      9.94600000      3.98742973             NaN             NaN             NaN
      9.94700000      3.98783063             NaN             NaN             NaN
      9.94800000      3.98823154             NaN             NaN             NaN
      9.94900000      3.98863245             NaN             NaN             NaN
      9.95000000      3.98903336             NaN             NaN             NaN
      9.95100000      3.98943427             NaN             NaN             NaN
      9.95200000      3.98983517             NaN             NaN             NaN
      9.95300000      3.99023608             NaN             NaN             NaN
      9.95400000      3.99063699             NaN             NaN             NaN
      9.95500000      3.99103790             NaN             NaN             NaN
      9.95600000      3.99143880             NaN             NaN             NaN
      9.95700000      3.99183971             NaN             NaN             NaN
      9.95800000      3.99224062             NaN             NaN             NaN
      9.95900000      3.99264153             NaN             NaN             NaN
      9.96000000      3.99304244             NaN             NaN             NaN
      9.96100000      3.99344334             NaN             NaN             NaN
      9.96200000      3.99384425             NaN             NaN             NaN
      9.96300000      3.99424516             NaN             NaN             NaN
      9.96400000      3.99464607             NaN             NaN             NaN
      9.96500000      3.99504698             NaN             NaN             NaN
      9.96600000      3.99544788             NaN             NaN             NaN
      9.96700000      3.99584879             NaN             NaN             NaN
      9.96800000      3.99624970             NaN             NaN             NaN
      9.96900000      3.99665061             NaN             NaN             NaN
      9.97000000      3.99705152             NaN             NaN             NaN
      9.97100000      3.99745242             NaN             NaN             NaN
      9.97200000      3.99785333             NaN             NaN             NaN
      9.97300000      3.99825424             NaN             NaN             NaN
      9.97400000      3.99865515             NaN             NaN             NaN
      9.97500000      3.99905605             NaN             NaN             NaN
      9.97600000      3.99945696             NaN             NaN             NaN
      9.97700000      3.99985787             NaN             NaN             NaN
      9.97800000      4.00025878             NaN             NaN             NaN
      9.97900000      4.00065969             NaN             NaN             NaN
      9.98000000      4.00106059             NaN             NaN             NaN
      9.98100000      4.00146150             NaN             NaN             NaN
      9.98200000      4.00186241             NaN             NaN             NaN
      9.98300000      4.00226332             NaN             NaN             NaN
      9.98400000      4.00266423             NaN             NaN             NaN
      9.98500000      4.00306513             NaN             NaN             NaN
      9.98600000      4.00346604             NaN             NaN             NaN
      9.98700000      4.00386695             NaN             NaN             NaN
      9.98800000      4.00426786             NaN             NaN             NaN
      9.98900000      4.00466876             NaN             NaN             NaN
      9.99000000      4.00506967             NaN             NaN             NaN
      9.99100000      4.00547058             NaN             NaN             NaN
      9.99200000      4.00587149             NaN             NaN             NaN
      9.99300000      4.00627240             NaN             NaN             NaN
      9.99400000      4.00667330             NaN             NaN             NaN
      9.99500000      4.00707421             NaN             NaN             NaN
      9.99600000      4.00747512             NaN             NaN             NaN
      9.99700000      4.00787603             NaN             NaN             NaN
      9.99800000      4.00827694             NaN             NaN             NaN
      9.99900000      4.00867784             NaN             NaN             NaN
     10.00000000      4.00907875             NaN             NaN             NaN
     10.00100000      4.00947966             NaN             NaN             NaN
     10.00200000      4.00988057             NaN             NaN             NaN
     10.00300000      4.01028147             NaN             NaN             NaN
     10.00400000      4.01068238             NaN             NaN             NaN
     10.00500000      4.01108329             NaN             NaN             NaN
     10.00600000      4.01148420             NaN             NaN             NaN
     10.00700000      4.01188511             NaN             NaN             NaN
     10.00800000      4.01228601             NaN             NaN             NaN
     10.00900000      4.01268692             NaN             NaN             NaN
     10.01000000      4.01308783             NaN             NaN             NaN
     10.01100000      4.01348874             NaN             NaN             NaN
     10.01200000      4.01388965             NaN             NaN             NaN
     10.01300000      4.01429055             NaN             NaN             NaN
     10.01400000      4.01469146             NaN             NaN             NaN
     10.01500000      4.01509237             NaN             NaN             NaN
     10.01600000      4.01549328             NaN             NaN             NaN
     10.01700000      4.01589419             NaN             NaN             NaN
     10.01800000      4.01629509             NaN             NaN             NaN
     10.01900000      4.01669600             NaN             NaN             NaN
     10.02000000      4.01709691             NaN             NaN             NaN
     10.02100000      4.01749782             NaN             NaN             NaN
     10.02200000      4.01789872             NaN             NaN             NaN
     10.02300000      4.01829963             NaN             NaN             NaN
     10.02400000      4.01870054             NaN             NaN             NaN
     10.02500000      4.01910145             NaN             NaN             NaN
     10.02600000      4.01950236             NaN             NaN             NaN
     10.02700000      4.01990326             NaN             NaN             NaN
     10.02800000      4.02030417             NaN             NaN             NaN
     10.02900000      4.02070508             NaN             NaN             NaN
     10.03000000      4.02110599             NaN             NaN             NaN
     10.03100000      4.02150690             NaN             NaN             NaN
     10.03200000      4.02190780             NaN             NaN             NaN
     10.03300000      4.02230871             NaN             NaN             NaN
     10.03400000      4.02270962             NaN             NaN             NaN
     10.03500000      4.02311053             NaN             NaN             NaN
     10.03600000      4.02351143             NaN             NaN             NaN
     10.03700000      4.02391234             NaN             NaN             NaN
     10.03800000      4.02431325             NaN             NaN             NaN
     10.03900000      4.02471416             NaN             NaN             NaN
     10.04000000      4.02511507             NaN             NaN             NaN
     10.04100000      4.02551597             NaN             NaN             NaN
     10.04200000      4.02591688             NaN             NaN             NaN
     10.04300000      4.02631779             NaN             NaN             NaN
     10.04400000      4.02671870             NaN             NaN             NaN
     10.04500000      4.02711961             NaN             NaN             NaN
     10.04600000      4.02752051             NaN             NaN             NaN
     10.04700000      4.02792142             NaN             NaN             NaN
     10.04800000      4.02832233             NaN             NaN             NaN
     10.04900000      4.02872324             NaN             NaN             NaN
     10.05000000      4.02912415             NaN             NaN             NaN
     10.05100000      4.02952505             NaN             NaN             NaN
     10.05200000      4.02992596             NaN             NaN             NaN
     10.05300000      4.03032687             NaN             NaN             NaN
     10.05400000      4.03072778             NaN             NaN             NaN
     10.05500000      4.03112868             NaN             NaN             NaN
     10.05600000      4.03152959             NaN             NaN             NaN
     10.05700000      4.03193050             NaN             NaN             NaN
     10.05800000      4.03233141             NaN             NaN             NaN
     10.05900000      4.03273232             NaN             NaN             NaN
     10.06000000      4.03313322             NaN             NaN             NaN
     10.06100000      4.03353413             NaN             NaN             NaN
     10.06200000      4.03393504             NaN             NaN             NaN
     10.06300000      4.03433595             NaN             NaN             NaN
     10.06400000      4.03473686             NaN             NaN             NaN
     10.06500000      4.03513776             NaN             NaN             NaN
     10.06600000      4.03553867             NaN             NaN             NaN
     10.06700000      4.03593958             NaN             NaN             NaN
     10.06800000      4.03634049             NaN             NaN             NaN
     10.06900000      4.03674139             NaN             NaN             NaN
     10.07000000      4.03714230             NaN             NaN             NaN
     10.07100000      4.03754321             NaN             NaN             NaN
     10.07200000      4.03794412             NaN             NaN             NaN
     10.07300000      4.03834503             NaN             NaN             NaN
     10.07400000      4.03874593             NaN             NaN             NaN
     10.07500000      4.03914684             NaN             NaN             NaN
     10.07600000      4.03954775             NaN             NaN             NaN
     10.07700000      4.03994866             NaN             NaN             NaN
     10.07800000      4.04034957             NaN             NaN             NaN
     10.07900000      4.04075047             NaN             NaN             NaN
     10.08000000      4.04115138             NaN             NaN             NaN
     10.08100000      4.04155229             NaN             NaN             NaN
     10.08200000      4.04195320             NaN             NaN             NaN
     10.08300000      4.04235410             NaN             NaN             NaN
     10.08400000      4.04275501             NaN             NaN             NaN
     10.08500000      4.04315592             NaN             NaN             NaN
     10.08600000      4.04355683             NaN             NaN             NaN
     10.08700000      4.04395774             NaN             NaN             NaN
     10.08800000      4.04435864             NaN             NaN             NaN
     10.08900000      4.04475955             NaN             NaN             NaN
     10.09000000      4.04516046             NaN             NaN             NaN
     10.09100000      4.04556137             NaN             NaN             NaN
     10.09200000      4.04596228             NaN             NaN             NaN
     10.09300000      4.04636318             NaN             NaN             NaN
     10.09400000      4.04676409             NaN             NaN             NaN
     10.09500000      4.04716500             NaN             NaN             NaN
     10.09600000      4.04756591             NaN             NaN             NaN
     10.09700000      4.04796682             NaN             NaN             NaN
     10.09800000      4.04836772             NaN             NaN             NaN
     10.09900000      4.04876863             NaN             NaN             NaN
     10.10000000      4.04916954             NaN             NaN             NaN
     10.10100000      4.04957045             NaN             NaN             NaN
     10.10200000      4.04997135             NaN             NaN             NaN
     10.10300000      4.05037226             NaN             NaN             NaN
     10.10400000      4.05077317             NaN             NaN             NaN
     10.10500000      4.05117408             NaN             NaN             NaN
     10.10600000      4.05157499             NaN             NaN             NaN
     10.10700000      4.05197589             NaN             NaN             NaN
     10.10800000      4.05237680             NaN             NaN             NaN
     10.10900000      4.05277771             NaN             NaN             NaN
     10.11000000      4.05317862             NaN             NaN             NaN
     10.11100000      4.05357953             NaN             NaN             NaN
     10.11200000      4.05398043             NaN             NaN             NaN
     10.11300000      4.05438134             NaN             NaN             NaN
     10.11400000      4.05478225             NaN             NaN             NaN
     10.11500000      4.05518316             NaN             NaN             NaN
     10.11600000      4.05558406             NaN             NaN             NaN
     10.11700000      4.05598497             NaN             NaN             NaN
     10.11800000      4.05638588             NaN             NaN             NaN
     10.11900000      4.05678679             NaN             NaN             NaN
     10.12000000      4.05718770             NaN             NaN             NaN
     10.12100000      4.05758860             NaN             NaN             NaN
     10.12200000      4.05798951             NaN             NaN             NaN
     10.12300000      4.05839042             NaN             NaN             NaN
     10.12400000      4.05879133             NaN             NaN             NaN
     10.12500000      4.05919224             NaN             NaN             NaN
     10.12600000      4.05959314             NaN             NaN             NaN
     10.12700000      4.05999405             NaN             NaN             NaN
     10.12800000      4.06039496             NaN             NaN             NaN
     10.12900000      4.06079587             NaN             NaN             NaN
     10.13000000      4.06119678             NaN             NaN             NaN
     10.13100000      4.06159768             NaN             NaN             NaN
     10.13200000      4.06199859             NaN             NaN             NaN
     10.13300000      4.06239950             NaN             NaN             NaN
     10.13400000      4.06280041             NaN             NaN             NaN
     10.13500000      4.06320131             NaN             NaN             NaN
     10.13600000      4.06360222             NaN             NaN             NaN
     10.13700000      4.06400313             NaN             NaN             NaN
     10.13800000      4.06440404             NaN             NaN             NaN
     10.13900000      4.06480495             NaN             NaN             NaN
     10.14000000      4.06520585             NaN             NaN             NaN
     10.14100000      4.06560676             NaN             NaN             NaN
     10.14200000      4.06600767             NaN             NaN             NaN
     10.14300000      4.06640858             NaN             NaN             NaN
     10.14400000      4.06680949             NaN             NaN             NaN
     10.14500000      4.06721039             NaN             NaN             NaN
     10.14600000      4.06761130             NaN             NaN             NaN
     10.14700000      4.06801221             NaN             NaN             NaN
     10.14800000      4.06841312             NaN             NaN             NaN
     10.14900000      4.06881402             NaN             NaN             NaN
     10.15000000      4.06921493             NaN             NaN             NaN
     10.15100000      4.06961584             NaN             NaN             NaN
     10.15200000      4.07001675             NaN             NaN             NaN
     10.15300000      4.07041766             NaN             NaN             NaN
     10.15400000      4.07081856             NaN             NaN             NaN
     10.15500000      4.07121947             NaN             NaN             NaN
     10.15600000      4.07162038             NaN             NaN             NaN
     10.15700000      4.07202129             NaN             NaN             NaN
     10.15800000      4.07242220             NaN             NaN             NaN
     10.15900000      4.07282310             NaN             NaN             NaN
     10.16000000      4.07322401             NaN             NaN             NaN
     10.16100000      4.07362492             NaN             NaN             NaN
     10.16200000      4.07402583             NaN             NaN             NaN
     10.16300000      4.07442673             NaN             NaN             NaN
     10.16400000      4.07482764             NaN             NaN             NaN
     10.16500000      4.07522855             NaN             NaN             NaN
     10.16600000      4.07562946             NaN             NaN             NaN
     10.16700000      4.07603037             NaN             NaN             NaN
     10.16800000      4.07643127             NaN             NaN             NaN
     10.16900000      4.07683218             NaN             NaN             NaN
     10.17000000      4.07723309             NaN             NaN             NaN
     10.17100000      4.07763400             NaN             NaN             NaN
     10.17200000      4.07803491             NaN             NaN             NaN
     10.17300000      4.07843581             NaN             NaN             NaN
     10.17400000      4.07883672             NaN             NaN             NaN
     10.17500000      4.07923763             NaN             NaN             NaN
     10.17600000      4.07963854             NaN             NaN             NaN
     10.17700000      4.08003945             NaN             NaN             NaN
     10.17800000      4.08044035             NaN             NaN             NaN
     10.17900000      4.08084126             NaN             NaN             NaN
     10.18000000      4.08124217             NaN             NaN             NaN
     10.18100000      4.08164308             NaN             NaN             NaN
     10.18200000      4.08204398             NaN             NaN             NaN
     10.18300000      4.08244489             NaN             NaN             NaN
     10.18400000      4.08284580             NaN             NaN             NaN
     10.18500000      4.08324671             NaN             NaN             NaN
     10.18600000      4.08364762             NaN             NaN             NaN
     10.18700000      4.08404852             NaN             NaN             NaN
     10.18800000      4.08444943             NaN             NaN             NaN
     10.18900000      4.08485034             NaN             NaN             NaN
     10.19000000      4.08525125             NaN             NaN             NaN
     10.19100000      4.08565216             NaN             NaN             NaN
     10.19200000      4.08605306             NaN             NaN             NaN
     10.19300000      4.08645397             NaN             NaN             NaN
     10.19400000      4.08685488             NaN             NaN             NaN
     10.19500000      4.08725579             NaN             NaN             NaN
     10.19600000      4.08765669             NaN             NaN             NaN
     10.19700000      4.08805760             NaN             NaN             NaN
     10.19800000      4.08845851             NaN             NaN             NaN
     10.19900000      4.08885942             NaN             NaN             NaN
     10.20000000      4.08926033             NaN             NaN             NaN
     10.20100000      4.08966123             NaN             NaN             NaN
     10.20200000      4.09006214             NaN             NaN             NaN
     10.20300000      4.09046305             NaN             NaN             NaN
     10.20400000      4.09086396             NaN             NaN             NaN
     10.20500000      4.09126487             NaN             NaN             NaN
     10.20600000      4.09166577             NaN             NaN             NaN
     10.20700000      4.09206668             NaN             NaN             NaN
     10.20800000      4.09246759             NaN             NaN             NaN
     10.20900000      4.09286850             NaN             NaN             NaN
     10.21000000      4.09326941             NaN             NaN             NaN
     10.21100000      4.09367031             NaN             NaN             NaN
     10.21200000      4.09407122             NaN             NaN             NaN
     10.21300000      4.09447213             NaN             NaN             NaN
     10.21400000      4.09487304             NaN             NaN             NaN
     10.21500000      4.09527394             NaN             NaN             NaN
     10.21600000      4.09567485             NaN             NaN             NaN
     10.21700000      4.09607576             NaN             NaN             NaN
     10.21800000      4.09647667             NaN             NaN             NaN
     10.21900000      4.09687758             NaN             NaN             NaN
     10.22000000      4.09727848             NaN             NaN             NaN
     10.22100000      4.09767939             NaN             NaN             NaN
     10.22200000      4.09808030             NaN             NaN             NaN
     10.22300000      4.09848121             NaN             NaN             NaN
     10.22400000      4.09888212             NaN             NaN             NaN
     10.22500000      4.09928302             NaN             NaN             NaN
     10.22600000      4.09968393             NaN             NaN             NaN
     10.22700000      4.10008484             NaN             NaN             NaN
     10.22800000      4.10048575             NaN             NaN             NaN
     10.22900000      4.10088665             NaN             NaN             NaN
     10.23000000      4.10128756             NaN             NaN             NaN
     10.23100000      4.10168847             NaN             NaN             NaN
     10.23200000      4.10208938             NaN             NaN             NaN
     10.23300000      4.10249029             NaN             NaN             NaN
     10.23400000      4.10289119             NaN             NaN             NaN
     10.23500000      4.10329210             NaN             NaN             NaN
     10.23600000      4.10369301             NaN             NaN             NaN
     10.23700000      4.10409392             NaN             NaN             NaN
     10.23800000      4.10449483             NaN             NaN             NaN
     10.23900000      4.10489573             NaN             NaN             NaN
     10.24000000      4.10529664             NaN             NaN             NaN
     10.24100000      4.10569755             NaN             NaN             NaN
     10.24200000      4.10609846             NaN             NaN             NaN
     10.24300000      4.10649936             NaN             NaN             NaN
     10.24400000      4.10690027             NaN             NaN             NaN
     10.24500000      4.10730118             NaN             NaN             NaN
     10.24600000      4.10770209             NaN             NaN             NaN
     10.24700000      4.10810300             NaN             NaN             NaN
     10.24800000      4.10850390             NaN             NaN             NaN
     10.24900000      4.10890481             NaN             NaN             NaN
     10.25000000      4.10930572             NaN             NaN             NaN
     10.25100000      4.10970663             NaN             NaN             NaN
     10.25200000      4.11010754             NaN             NaN             NaN
     10.25300000      4.11050844             NaN             NaN             NaN
     10.25400000      4.11090935             NaN             NaN             NaN
     10.25500000      4.11131026             NaN             NaN             NaN
     10.25600000      4.11171117             NaN             NaN             NaN
     10.25700000      4.11211208             NaN             NaN             NaN
     10.25800000      4.11251298             NaN             NaN             NaN
     10.25900000      4.11291389             NaN             NaN             NaN
     10.26000000      4.11331480             NaN             NaN             NaN
     10.26100000      4.11371571             NaN             NaN             NaN
     10.26200000      4.11411661             NaN             NaN             NaN
     10.26300000      4.11451752             NaN             NaN             NaN
     10.26400000      4.11491843             NaN             NaN             NaN
     10.26500000      4.11531934             NaN             NaN             NaN
     10.26600000      4.11572025             NaN             NaN             NaN
     10.26700000      4.11612115             NaN             NaN             NaN
     10.26800000      4.11652206             NaN             NaN             NaN
     10.26900000      4.11692297             NaN             NaN             NaN
     10.27000000      4.11732388             NaN             NaN             NaN
     10.27100000      4.11772479             NaN             NaN             NaN
     10.27200000      4.11812569             NaN             NaN             NaN
     10.27300000      4.11852660             NaN             NaN             NaN
     10.27400000      4.11892751             NaN             NaN             NaN
     10.27500000      4.11932842             NaN             NaN             NaN
     10.27600000      4.11972932             NaN             NaN             NaN
     10.27700000      4.12013023             NaN             NaN             NaN
     10.27800000      4.12053114             NaN             NaN             NaN
     10.27900000      4.12093205             NaN             NaN             NaN
     10.28000000      4.12133296             NaN             NaN             NaN
     10.28100000      4.12173386             NaN             NaN             NaN
     10.28200000      4.12213477             NaN             NaN             NaN
     10.28300000      4.12253568             NaN             NaN             NaN
     10.28400000      4.12293659             NaN             NaN             NaN
     10.28500000      4.12333750             NaN             NaN             NaN
     10.28600000      4.12373840             NaN             NaN             NaN
     10.28700000      4.12413931             NaN             NaN             NaN
     10.28800000      4.12454022             NaN             NaN             NaN
     10.28900000      4.12494113             NaN             NaN             NaN
     10.29000000      4.12534204             NaN             NaN             NaN
     10.29100000      4.12574294             NaN             NaN             NaN
     10.29200000      4.12614385             NaN             NaN             NaN
     10.29300000      4.12654476             NaN             NaN             NaN
     10.29400000      4.12694567             NaN             NaN             NaN
     10.29500000      4.12734657             NaN             NaN             NaN
     10.29600000      4.12774748             NaN             NaN             NaN
     10.29700000      4.12814839             NaN             NaN             NaN
     10.29800000      4.12854930             NaN             NaN             NaN
     10.29900000      4.12895021             NaN             NaN             NaN
     10.30000000      4.12935111             NaN             NaN             NaN
     10.30100000      4.12975202             NaN             NaN             NaN
     10.30200000      4.13015293             NaN             NaN             NaN
     10.30300000      4.13055384             NaN             NaN             NaN
     10.30400000      4.13095475             NaN             NaN             NaN
     10.30500000      4.13135565             NaN             NaN             NaN
     10.30600000      4.13175656             NaN             NaN             NaN
     10.30700000      4.13215747             NaN             NaN             NaN
     10.30800000      4.13255838             NaN             NaN             NaN
     10.30900000      4.13295928             NaN             NaN             NaN
     10.31000000      4.13336019             NaN             NaN             NaN
     10.31100000      4.13376110             NaN             NaN             NaN
     10.31200000      4.13416201             NaN             NaN             NaN
     10.31300000      4.13456292             NaN             NaN             NaN
     10.31400000      4.13496382             NaN             NaN             NaN
     10.31500000      4.13536473             NaN             NaN             NaN
     10.31600000      4.13576564             NaN             NaN             NaN
     10.31700000      4.13616655             NaN             NaN             NaN
     10.31800000      4.13656746             NaN             NaN             NaN
     10.31900000      4.13696836             NaN             NaN             NaN
     10.32000000      4.13736927             NaN             NaN             NaN
     10.32100000      4.13777018             NaN             NaN             NaN
     10.32200000      4.13817109             NaN             NaN             NaN
     10.32300000      4.13857199             NaN             NaN             NaN
     10.32400000      4.13897290             NaN             NaN             NaN
     10.32500000      4.13937381             NaN             NaN             NaN
     10.32600000      4.13977472             NaN             NaN             NaN
     10.32700000      4.14017563             NaN             NaN             NaN
     10.32800000      4.14057653             NaN             NaN             NaN
     10.32900000      4.14097744             NaN             NaN             NaN
     10.33000000      4.14137835             NaN             NaN             NaN
     10.33100000      4.14177926             NaN             NaN             NaN
     10.33200000      4.14218017             NaN             NaN             NaN
     10.33300000      4.14258107             NaN             NaN             NaN
     10.33400000      4.14298198             NaN             NaN             NaN
     10.33500000      4.14338289             NaN             NaN             NaN
     10.33600000      4.14378380             NaN             NaN             NaN
     10.33700000      4.14418471             NaN             NaN             NaN
     10.33800000      4.14458561             NaN             NaN             NaN
     10.33900000      4.14498652             NaN             NaN             NaN
     10.34000000      4.14538743             NaN             NaN             NaN
     10.34100000      4.14578834             NaN             NaN             NaN
     10.34200000      4.14618924             NaN             NaN             NaN
     10.34300000      4.14659015             NaN             NaN             NaN
     10.34400000      4.14699106             NaN             NaN             NaN
     10.34500000      4.14739197             NaN             NaN             NaN
     10.34600000      4.14779288             NaN             NaN             NaN
     10.34700000      4.14819378             NaN             NaN             NaN
     10.34800000      4.14859469             NaN             NaN             NaN
     10.34900000      4.14899560             NaN             NaN             NaN
     10.35000000      4.14939651             NaN             NaN             NaN
     10.35100000      4.14979742             NaN             NaN             NaN
     10.35200000      4.15019832             NaN             NaN             NaN
     10.35300000      4.15059923             NaN             NaN             NaN
     10.35400000      4.15100014             NaN             NaN             NaN
     10.35500000      4.15140105             NaN             NaN             NaN
     10.35600000      4.15180195             NaN             NaN             NaN
     10.35700000      4.15220286             NaN             NaN             NaN
     10.35800000      4.15260377             NaN             NaN             NaN
     10.35900000      4.15300468             NaN             NaN             NaN
     10.36000000      4.15340559             NaN             NaN             NaN
     10.36100000      4.15380649             NaN             NaN             NaN
     10.36200000      4.15420740             NaN             NaN             NaN
     10.36300000      4.15460831             NaN             NaN             NaN
